author_id,display_name,career_start,career_end,n_ai_works,origin_group,abroad,abroad_year,hit,hit_year,pi_year,pi,active,recent_group
A5017282307,Hideo Joho,2000,2026,90,Anglosphere ex-US,False,,True,2004.0,2007.0,True,True,Japanese
A5004214923,Robert Wille,2007,2026,521,Continental Europe,False,,True,2007.0,2010.0,True,True,Continental Europe
A5027492788,Tsubasa Takahashi,2010,2026,40,Japanese,True,2016.0,True,2010.0,2014.0,True,True,Japanese
A5110484821,Shinya Miyakawa,2012,2016,5,Japanese,False,,False,,2012.0,True,False,
A5073454546,Mamoru Minami,2006,2021,26,Japanese,False,,True,2008.0,2007.0,True,True,Japanese
A5005631553,Akira Yanou,2010,2026,18,Japanese,False,,False,,2010.0,True,True,Japanese
A5112016665,Shingo Shirakawa,2011,2020,3,Japanese,False,,False,,2011.0,True,True,
A5005140945,Subhadeep Banik,2012,2026,100,Hindu,True,2014.0,True,2012.0,2014.0,True,True,Continental Europe
A5056480052,Takanori Isobe,2006,2026,189,Japanese,True,2012.0,True,2009.0,2011.0,True,True,Japanese
A5052844875,Seira Hidano,2012,2026,70,Japanese,False,,True,2017.0,2013.0,True,True,Japanese
A5054965256,Shinsaku Kiyomoto,2004,2025,253,Japanese,True,2007.0,True,2007.0,2005.0,True,True,Japanese
A5089354452,Michiaki Iwazume,2001,2022,34,Japanese,False,,True,2008.0,2013.0,True,True,
A5019565342,Takehisa Iwakoshi,2010,2023,26,Japanese,False,,False,,2011.0,True,True,Japanese
A5001545412,Kohei Miyaguchi,2015,2026,25,Japanese,False,,False,,2016.0,True,True,Japanese
A5022583259,Canasai Kruengkrai,2002,2026,50,Other Civilizations,True,2005.0,True,2009.0,2003.0,True,True,Japanese
A5078272069,Yoshiaki Sakakura,2004,2016,7,Japanese,False,,False,,,False,False,
A5103493809,Noriyuki Taniguchi,2004,2007,5,Japanese,False,,False,,,False,False,
A5027658472,Yukinobu Hoshino,2001,2026,51,Japanese,False,,False,,2006.0,True,True,Japanese
A5088584843,Kiminao Kogiso,2015,2026,42,Japanese,False,,True,2015.0,2015.0,True,True,Japanese
A5110506921,Kouichi Ichimura,2001,2016,21,Japanese,False,,False,,2001.0,True,False,
A5112657316,Hiroki Ohashi,2013,2026,17,Japanese,True,2018.0,True,2021.0,2022.0,True,True,Japanese
A5007900897,Katsuyuki Nakamura,2002,2022,13,Japanese,False,,True,2007.0,2002.0,True,True,Japanese
A5037825163,Satoshi Ebisawa,2004,2024,8,Japanese,False,,False,,2011.0,True,True,Japanese
A5083320031,Joji Maeda,2010,2019,3,Japanese,False,,False,,,False,False,
A5111351409,Shinichi Komatsu,2004,2020,8,Japanese,False,,False,,2004.0,True,True,
A5089866154,Nobu‐Hisa Kaneko,2014,2026,18,Japanese,False,,False,,2014.0,True,True,Japanese
A5089793407,Taro Kanao,2013,2025,27,Japanese,False,,True,2019.0,2015.0,True,True,Japanese
A5014688537,Hiroyasu Matsuura,2013,2024,2,Japanese,False,,False,,,False,True,
A5086631960,Masayuki Ikebe,2003,2025,19,Japanese,False,,False,,2009.0,True,True,
A5023666558,Kento Kono,2016,2018,2,Japanese,False,,False,,,False,False,
A5101972214,Koji Okamura,2003,2024,24,Japanese,False,,False,,2011.0,True,True,Japanese
A5100990418,Yukihito Osada,2007,2018,9,Japanese,False,,True,2011.0,2016.0,True,False,
A5080773478,Motoyuki Kido,2007,2025,45,Japanese,False,,True,2011.0,2017.0,True,True,Japanese
A5004280286,Yusaku Ohta,2005,2025,111,Japanese,False,,True,2011.0,2014.0,True,True,Japanese
A5012817481,Hiroaki Tsushima,2005,2021,62,Japanese,False,,True,2005.0,2007.0,True,True,Japanese
A5043872748,Jilles Vreeken,2003,2026,156,Continental Europe,False,,True,2006.0,2003.0,True,True,Continental Europe
A5086770555,Nobuyuki Sugio,2006,2026,13,Japanese,False,,False,,2026.0,True,True,Japanese
A5100462996,Wenbin Li,2006,2026,73,Sinic,True,2011.0,False,,2008.0,True,True,Sinic
A5043715790,Minako Iefuji,2012,2013,3,Japanese,False,,True,2012.0,,False,False,
A5020714424,Koichi Yamagata,2010,2026,26,Japanese,True,2013.0,True,2012.0,2010.0,True,True,Japanese
A5036608579,Imran Mahboob,2003,2026,13,Anglosphere ex-US,True,2009.0,False,,,False,True,Japanese
A5079450164,Hiraku Toida,2015,2024,15,Japanese,False,,True,2015.0,,False,True,Japanese
A5109900158,Kosuke Kakuyanagi,2007,2024,39,Japanese,False,,True,2007.0,2014.0,True,True,Japanese
A5009403828,Yuichiro Matsuzaki,2010,2026,152,Anglosphere ex-US,True,2010.0,True,2010.0,2012.0,True,True,Japanese
A5085417791,Li-Zhen Li,2009,2024,11,Sinic,False,,True,2012.0,2014.0,True,True,Sinic
A5065879041,Bagus Tris Atmaja,2010,2026,42,Islamic,False,,False,,2010.0,True,True,Japanese
A5085791392,Akihiro Nakamura,2002,2021,5,Japanese,False,,False,,,False,True,Japanese
A5056078828,K. Ohta,2002,2021,7,Japanese,False,,False,,2016.0,True,True,
A5080607707,Hiroshi Mineno,2010,2026,15,Japanese,False,,False,,2014.0,True,True,Japanese
A5091468193,Ramesh Rajaby,2015,2018,6,Sinic,True,2015.0,True,2017.0,2015.0,True,False,
A5100357293,Jianhua Ma,2001,2026,76,Japanese,False,,False,,2004.0,True,True,Japanese
A5100353846,Xiaolin Li,2005,2026,81,Sinic,True,2009.0,True,2012.0,2008.0,True,True,Sinic
A5065587361,Mitsuharu Matsumoto,2006,2025,16,Japanese,False,,True,2006.0,2015.0,True,True,Japanese
A5044518095,Shigeru IKEMOTO,2016,2021,3,Japanese,False,,False,,,False,True,
A5111400525,Yuka Takai,2012,2019,18,Japanese,False,,True,2014.0,2015.0,True,False,
A5011778407,Masaru Inatsu,2016,2023,3,Japanese,False,,False,,2016.0,True,True,Japanese
A5056747996,Yasuaki Hiraoka,2010,2024,7,Japanese,False,,False,,2010.0,True,True,Japanese
A5006323917,Ingo Sonder,2013,2021,13,United States,False,,False,,2016.0,True,True,United States
A5086140107,Alison Graettinger,2013,2022,20,United States,False,,False,,2018.0,True,True,United States
A5075930723,Einat Lev,2015,2023,12,United States,False,,False,,2020.0,True,True,United States
A5013429379,Kae Tsunematsu,2016,2022,12,Japanese,False,,True,2019.0,2016.0,True,True,Japanese
A5050899086,Tomoya Iwakura,2001,2026,56,Japanese,False,,False,,2003.0,True,True,Japanese
A5042127858,Hiroya Takamura,2001,2026,268,Japanese,False,,True,2001.0,2003.0,True,True,Japanese
A5037768595,Toshiki Saitoh,2007,2026,35,Japanese,False,,True,2014.0,2012.0,True,True,Japanese
A5041328935,Masashi Kiyomi,2001,2024,27,Japanese,False,,False,,2006.0,True,True,Japanese
A5016474951,Kenji Tokuo,2003,2026,17,Japanese,False,,False,,2003.0,True,True,Japanese
A5071182684,Hafiz Ur Rehman,2006,2026,37,Japanese,False,,False,,2008.0,True,True,Japanese
A5101479311,Muhammad Zafar,2008,2018,5,Islamic,False,,False,,2015.0,True,False,
A5112715552,Akihiro MAEKAWA,2010,2014,3,Japanese,False,,False,,2010.0,True,False,
A5101402257,Kohei Fujita,2013,2024,15,Japanese,False,,True,2014.0,2016.0,True,True,Japanese
A5102274309,Tsuyoshi Ichimura,2003,2025,39,Japanese,False,,False,,2015.0,True,True,Japanese
A5018099452,Hiroyuki Ohsaki,2003,2026,52,Japanese,False,,False,,2010.0,True,True,Japanese
A5037190001,Yasuharu Nishi,2006,2023,12,Japanese,False,,False,,2012.0,True,True,Japanese
A5038465951,Mitsuru Tsubo,2003,2018,5,Other Civilizations,False,,False,,2007.0,True,False,
A5002735522,Junichi Hino,2000,2015,8,Japanese,False,,False,,2000.0,True,False,
A5027437578,Kai Shitashima,2015,2015,2,Japanese,False,,False,,,False,False,
A5102268276,Takabumi Watanabe,2008,2015,3,Japanese,False,,False,,,False,False,
A5006185830,Rei Yoshida,2008,2010,2,Japanese,False,,False,,,False,False,
A5048715599,Yang Cui,2003,2023,35,Japanese,True,2007.0,True,2006.0,,False,True,Sinic
A5059511000,Tomohiro Sekino,2010,2010,2,Japanese,False,,False,,,False,False,
A5036984041,Rie Shigetomi,2002,2011,11,Japanese,False,,False,,2002.0,True,False,
A5102928695,Akira Otsuka,2002,2026,51,Japanese,False,,True,2009.0,2005.0,True,True,Japanese
A5072545121,Hajime Shirouzu,2002,2023,13,Japanese,False,,False,,2002.0,True,True,Japanese
A5100354322,Shaobo Li,2002,2026,134,Sinic,False,,True,2002.0,2007.0,True,True,Sinic
A5105530133,Takao Aoki,2003,2026,58,Japanese,True,2004.0,True,2003.0,2003.0,True,True,Japanese
A5061715955,Takayuki Uchino,2007,2023,14,Japanese,False,,False,,2010.0,True,True,Japanese
A5061608188,Yuki Nakane,2012,2013,3,Japanese,False,,False,,,False,False,
A5063896736,Manchuk Nuramkhaan,2012,2022,9,Other Civilizations,False,,False,,2017.0,True,True,Other Civilizations
A5113564150,Chuluun Minjin,2010,2013,4,Other Civilizations,False,,False,,2010.0,True,False,
A5101880946,Koichiro Yoshino,2010,2026,125,Japanese,False,,True,2011.0,2012.0,True,True,Japanese
A5082030898,Tetsuo Kamina,2003,2026,42,Japanese,False,,True,2011.0,2016.0,True,True,Japanese
A5070909210,Tomoyuki Aotani,2006,2026,74,Japanese,False,,True,2007.0,2013.0,True,True,Japanese
A5110223979,Hidekazu Terai,2002,2011,28,Japanese,False,,False,,2003.0,True,False,
A5002483949,Makoto Naruse,2005,2024,127,Japanese,False,,True,2005.0,2013.0,True,True,Japanese
A5051892482,Martin Berthel,2015,2018,8,Continental Europe,False,,True,2015.0,,False,False,
A5069238388,Aurélien Drezet,2004,2025,37,Continental Europe,True,2007.0,False,,2005.0,True,True,Continental Europe
A5089003180,Masashi Aono,2002,2025,45,Japanese,False,,True,2010.0,2002.0,True,True,
A5011360511,Song-Ju Kim,2002,2026,59,Japanese,True,2002.0,True,2010.0,2013.0,True,True,Japanese
A5089727775,Simon Kocbek,2008,2022,20,Continental Europe,True,2014.0,True,2012.0,,False,True,Continental Europe
A5063923711,Jin-Dong Kim,2001,2025,69,Japanese,False,,True,2003.0,2002.0,True,True,Japanese
A5100535954,Kazutaka Shimada,2005,2025,82,Japanese,False,,True,2005.0,2014.0,True,True,Japanese
A5082946615,Yang Cao,2004,2026,155,Continental Europe,False,,False,,2016.0,True,True,Japanese
A5108399454,J. S. Tsai,2000,2025,44,Japanese,False,,True,2003.0,2000.0,True,True,Japanese
A5068111858,Ismail Shahin,2002,2026,94,Islamic,True,2002.0,False,,2004.0,True,True,Islamic
A5059512412,Naoufel Werghi,2009,2026,108,Islamic,False,,True,2012.0,2013.0,True,True,Islamic
A5025857457,Satoshi Ishizaka,2000,2025,56,Japanese,False,,True,2000.0,2000.0,True,True,Japanese
A5087895710,Bohdan Horst,2008,2013,4,Continental Europe,False,,True,2008.0,,False,False,
A5065376144,Andrzej Grudka,2002,2026,84,Continental Europe,False,,True,2002.0,2003.0,True,True,Continental Europe
A5000462606,Paras Mandal,2003,2026,40,Japanese,True,2009.0,True,2006.0,2010.0,True,True,United States
A5070052822,Shantanu Chakraborty,2008,2026,9,Japanese,False,,False,,,False,True,Anglosphere ex-US
A5102723581,Mayuko Sato,2006,2019,12,Japanese,False,,False,,,False,False,
A5091768670,Tatsuya Iizaka,2001,2026,32,Japanese,False,,False,,2022.0,True,True,Japanese
A5016271188,Zongyao Li,2015,2026,79,Sinic,True,2020.0,True,2021.0,,False,True,Sinic
A5009032240,Takahiro Ogawa,2005,2026,250,Japanese,False,,False,,2012.0,True,True,Japanese
A5102953472,Yusuke Matsuoka,2006,2023,10,Japanese,False,,False,,2011.0,True,True,Japanese
A5013050263,Shinnosuke Takamichi,2012,2026,223,Japanese,True,2014.0,True,2012.0,2013.0,True,True,Japanese
A5003814223,Hiroshi Saruwatari,2000,2026,373,Japanese,False,,True,2003.0,2002.0,True,True,Japanese
A5067282490,Hamid Farhady,2014,2015,3,Japanese,False,,False,,,False,False,
A5011505825,Norikatsu Akizawa,2009,2025,20,Japanese,False,,True,2014.0,2023.0,True,True,Japanese
A5109696738,Cheng Wang,2010,2022,2,Japanese,False,,False,,2022.0,True,True,
A5087237198,Changqin Quan,2005,2026,63,Sinic,True,2008.0,True,2010.0,2005.0,True,True,Japanese
A5108049312,Yufei Liu,2013,2023,6,Sinic,True,2013.0,True,2014.0,2013.0,True,True,Sinic
A5001027770,Reiji Suzuki,2003,2025,32,Japanese,False,,True,2004.0,2016.0,True,True,Japanese
A5058789806,Ádamo Lima de Santana,2005,2024,33,Other Civilizations,False,,True,2006.0,2015.0,True,True,Japanese
A5030362118,Fábio M. F. Lobato,2015,2026,35,Other Civilizations,True,2019.0,True,2015.0,2016.0,True,True,Other Civilizations
A5071608605,Morio Toyoshima,2006,2024,41,Japanese,False,,True,2009.0,2008.0,True,True,Japanese
A5085036983,Yozo Shoji,2008,2021,12,Japanese,False,,True,2009.0,2017.0,True,True,Japanese
A5102875310,Yoshihisa Takayama,2007,2024,20,Japanese,False,,True,2009.0,,False,True,Japanese
A5017444546,Masahiro Takeoka,2002,2026,194,Japanese,True,2002.0,True,2002.0,2004.0,True,True,Japanese
A5088879964,Mikio Fujiwara,2001,2025,165,Japanese,False,,True,2001.0,2009.0,True,True,Japanese
A5021218765,Satoshi Miyata,2001,2025,15,United States,True,2004.0,False,,2004.0,True,True,Japanese
A5074732677,Katsutoku Takeuchi,2011,2022,3,Japanese,False,,False,,,False,True,Japanese
A5026710677,Ralf R. Müller,2011,2025,13,Continental Europe,False,,False,,2013.0,True,True,Continental Europe
A5058197462,Mikko Vehkaperä,2011,2016,4,Continental Europe,False,,False,,2011.0,True,False,
A5005212368,Yoshihiro SEJIMA,2013,2021,16,Japanese,False,,False,,2013.0,True,True,Japanese
A5071466390,Jianxiong Yang,2008,2014,8,Japanese,True,2008.0,True,2012.0,2008.0,True,False,
A5103699677,Yoichiro Hashizume,2013,2018,4,Japanese,False,,False,,,False,False,
A5047279151,Masahiko Kuraya,2007,2008,3,Japanese,False,,False,,,False,False,
A5004119695,Atsushi Uchida,2000,2026,166,Japanese,False,,True,2000.0,2008.0,True,True,Japanese
A5091505530,Shigeru Yoshimori,2002,2009,10,Japanese,False,,True,2009.0,2004.0,True,False,
A5020710269,Boris Brandherm,2002,2023,19,Continental Europe,True,2008.0,True,2003.0,2002.0,True,True,Continental Europe
A5038140116,Leon Palafox,2010,2015,17,Japanese,True,2013.0,True,2013.0,2013.0,True,False,
A5008309887,Nasimul Noman,2005,2026,69,Japanese,True,2007.0,True,2005.0,2010.0,True,True,Anglosphere ex-US
A5009865329,Hisami Matsui,2002,2003,2,Japanese,False,,False,,,False,False,
A5103129627,Naoki Saito,2016,2025,11,Japanese,False,,False,,,False,True,Japanese
A5004045909,Ryuichiro Higashinaka,2002,2026,200,Japanese,True,2005.0,True,2004.0,2006.0,True,True,Japanese
A5005002002,Hitoshi Nishikawa,2009,2020,48,Japanese,False,,True,2010.0,2012.0,True,True,
A5113811751,Toyomi Meguro,2008,2023,33,Japanese,False,,True,2009.0,2010.0,True,True,Japanese
A5036161813,Norbert Preining,2002,2018,24,Continental Europe,False,,True,2007.0,2002.0,True,False,
A5101918045,Keisuke Yoshida,2002,2024,28,Japanese,False,,False,,2002.0,True,True,Other Civilizations
A5026678318,Hidetoshi OHKUBO,2001,2024,24,Japanese,False,,False,,2005.0,True,True,Japanese
A5109927569,Hideki ONODERA,2007,2024,19,Japanese,False,,False,,2007.0,True,True,Japanese
A5023298202,Kazuhide Kamiya,2005,2023,7,Japanese,False,,False,,,False,True,Japanese
A5110861953,Takaharu KURODA,2003,2018,13,Japanese,False,,False,,2006.0,True,False,
A5002590642,Koichi Mabuchi,2004,2022,12,Japanese,False,,True,2004.0,2008.0,True,True,
A5034024970,Yoshimi Murata,2007,2018,11,Japanese,False,,False,,2007.0,True,False,
A5074200825,Hiroshi IKEMORI,2006,2024,31,Japanese,True,2009.0,False,,2006.0,True,True,Japanese
A5065647772,Nobutada Fujii,2007,2023,28,Japanese,False,,False,,2007.0,True,True,Japanese
A5034097546,Daisuke Kokuryo,2016,2023,18,Japanese,False,,False,,2020.0,True,True,Japanese
A5068922129,Shunta Imamura,2016,2017,2,Japanese,False,,False,,2016.0,True,False,
A5068513079,Masaomi Kimura,2006,2025,57,Japanese,False,,True,2007.0,2008.0,True,True,Japanese
A5045030178,Michiko Ohkura,2006,2021,11,Japanese,False,,True,2007.0,2012.0,True,True,Japanese
A5017969187,Tingting Cui,2010,2026,28,Sinic,False,,False,,2012.0,True,True,Sinic
A5100619561,Hao Niu,2014,2025,17,Sinic,True,2018.0,True,2020.0,2014.0,True,True,Japanese
A5061479875,Mori Kurokawa,2006,2026,40,Japanese,False,,True,2007.0,2014.0,True,True,Japanese
A5049520397,Arei Kobayashi,2001,2019,8,Japanese,False,,False,,2018.0,True,False,
A5009228302,Daichi Amagata,2016,2026,52,Japanese,False,,True,2018.0,2022.0,True,True,Japanese
A5029670252,Yusuke Fukazawa,2004,2025,28,Japanese,False,,True,2008.0,2021.0,True,True,Japanese
A5047393434,Chomchana Trevai,2004,2006,4,Japanese,False,,False,,,False,False,
A5008388431,Takaomi Arai,2003,2025,10,Japanese,False,,True,2009.0,2003.0,True,True,Islamic
A5054521972,Syoji Ito,2014,2018,2,Japanese,False,,False,,,False,False,
A5081113047,Haifeng Man,2010,2011,3,Japanese,False,,False,,,False,False,
A5060051647,Neil Y. Yen,2009,2024,40,Japanese,True,2009.0,True,2012.0,2009.0,True,True,Japanese
A5034142021,Duger Ulam-Orgikh,2001,2006,2,Japanese,False,,True,2001.0,,False,False,
A5041561769,Taisuke Sakano,2016,2016,2,Japanese,False,,False,,,False,False,
A5104387827,Takahiro Kigawa,2016,2016,2,Japanese,False,,False,,,False,False,
A5012466506,Fuming Fang,2014,2025,25,Japanese,False,,True,2016.0,,False,True,United States
A5007639385,Junichi Yamagishi,2002,2026,627,Japanese,True,2007.0,True,2003.0,2005.0,True,True,Japanese
A5100726749,Peng Li,2009,2025,24,Sinic,True,2014.0,True,2014.0,2019.0,True,True,Sinic
A5086000078,Yang Liu,2006,2025,127,Sinic,False,,True,2006.0,2010.0,True,True,Sinic
A5071051538,Tatsuya Izuha,2005,2019,10,Japanese,True,2008.0,False,,2005.0,True,False,
A5030183406,Dakun Zhang,2007,2025,24,Sinic,False,,False,,2007.0,True,True,Continental Europe
A5109098548,Stijn De Saeger,2007,2013,32,Japanese,False,,True,2009.0,2007.0,True,False,
A5003153658,Masaaki Tsuchida,2007,2018,19,Japanese,False,,True,2011.0,2008.0,True,False,
A5073653623,Jun’ichi Kazama,2001,2013,48,Japanese,False,,True,2001.0,2008.0,True,False,
A5060605626,Chikara Hashimoto,2004,2019,51,Japanese,False,,True,2005.0,2007.0,True,False,
A5019707900,Yulan Yan,2006,2021,12,Japanese,False,,True,2008.0,2006.0,True,True,United States
A5016146113,Yuichi Shimasaki,2013,2023,6,Japanese,False,,False,,,False,True,Japanese
A5049087736,Kazuaki Tanaka,2003,2025,23,Japanese,False,,False,,2018.0,True,True,Japanese
A5042905871,Yukiko Nishizaki,2002,2019,6,Japanese,False,,False,,2019.0,True,False,
A5109282997,Yuan Sun,2015,2024,4,Japanese,False,,False,,2024.0,True,True,
A5049707744,Haobo Wang,2011,2025,73,Sinic,False,,True,2019.0,2020.0,True,True,Sinic
A5101934901,Yi Sun,2014,2026,22,Japanese,True,2014.0,False,,2014.0,True,True,Sinic
A5002435737,Koji Nuida,2008,2026,121,Japanese,False,,True,2009.0,2009.0,True,True,Japanese
A5074226898,Linchuan Xu,2009,2024,30,Sinic,False,,True,2017.0,2009.0,True,True,Sinic
A5071709543,Lifang He,2012,2026,154,Sinic,True,2014.0,True,2013.0,2014.0,True,True,United States
A5100740023,Jiannong Cao,2000,2026,232,Sinic,False,,True,2003.0,2003.0,True,True,Sinic
A5085706537,Xiaokai Wei,2015,2026,51,United States,True,2017.0,True,2015.0,2017.0,True,True,United States
A5027702623,Katsunori Hanamura,2008,2022,4,Japanese,False,,False,,2008.0,True,True,Japanese
A5033922068,Mayu Sakurada,2014,2025,3,Japanese,True,2014.0,True,2014.0,,False,True,
A5089806952,Tadayoshi Aoyama,2000,2025,13,Japanese,False,,False,,2012.0,True,True,Japanese
A5082985795,Hideyuki Hotta,2012,2024,19,Japanese,False,,True,2019.0,2014.0,True,True,Japanese
A5004624497,Shunsuke Horii,2010,2021,22,Japanese,True,2014.0,False,,2017.0,True,True,Japanese
A5090449160,Eisuke Ito,2002,2019,25,Japanese,False,,True,2010.0,2002.0,True,False,
A5072516978,Takako Hashimoto,2005,2025,59,Japanese,False,,False,,2009.0,True,True,Japanese
A5029804415,David Shepard,2014,2021,7,United States,False,,False,,2014.0,True,True,United States
A5102847246,Quoc Truong,2014,2025,26,Japanese,False,,True,2016.0,2014.0,True,True,
A5059391091,Shota Yokoyama,2011,2025,26,Japanese,True,2017.0,True,2011.0,,False,True,Anglosphere ex-US
A5027773865,Toshiyuki Kaji,2013,2018,4,Japanese,False,,True,2013.0,,False,False,
A5011966034,Kenzo Makino,2012,2026,16,Japanese,True,2017.0,True,2013.0,,False,True,Japanese
A5112370371,Shigenari Suzuki,2005,2018,10,Japanese,False,,True,2005.0,2006.0,True,False,
A5002568654,Shuntaro Takeda,2011,2026,86,Japanese,False,,True,2011.0,2021.0,True,True,Japanese
A5103137644,Yusuke Hirota,2011,2023,9,Japanese,False,,False,,2011.0,True,True,Japanese
A5042051448,Takeo Hoshi,2012,2023,8,United States,True,2014.0,False,,2014.0,True,True,Japanese
A5103945714,Ryo Saito,2013,2025,7,Japanese,False,,False,,2025.0,True,True,Japanese
A5079718189,Yukari Sato,2005,2008,4,Japanese,False,,False,,,False,False,
A5014224994,Yuichiro Nomura,2002,2025,12,Japanese,False,,False,,,False,True,Japanese
A5061164212,Y. Tanaka,2002,2002,3,Japanese,False,,False,,,False,False,
A5109903215,M. Yachida,2002,2005,11,Japanese,False,,False,,2002.0,True,False,
A5111090821,Masahito IKEDA,2009,2023,4,Japanese,False,,False,,2010.0,True,True,Japanese
A5090508839,Yasuhiko Igarashi,2009,2025,31,Japanese,False,,True,2016.0,2018.0,True,True,Japanese
A5105367326,Shin Murata,2014,2020,12,Japanese,True,2016.0,True,2019.0,,False,True,
A5001343839,Hiroshi Takenouchi,2008,2025,11,Japanese,False,,False,,,False,True,Japanese
A5027449113,Masataka Tokumaru,2001,2025,35,Japanese,False,,False,,2010.0,True,True,Japanese
A5058585526,Eugene Weinstein,2001,2021,26,United States,True,2007.0,True,2006.0,2001.0,True,True,
A5100366585,Kun Wang,2015,2025,47,Sinic,True,2017.0,True,2016.0,2020.0,True,True,Sinic
A5051607205,Ryosuke Mizuno,2004,2025,6,Japanese,False,,False,,,False,True,
A5102076246,Masaya Yoshikawa,2002,2025,127,Japanese,False,,True,2008.0,2008.0,True,True,Japanese
A5103760942,Toshiya Asai,2011,2020,13,Japanese,True,2011.0,False,,2011.0,True,True,
A5010032290,Katsuyuki Takashima,2002,2026,72,United States,True,2005.0,True,2010.0,2002.0,True,True,Japanese
A5031667039,Koji Sekine,2009,2013,2,Japanese,False,,False,,,False,False,
A5101514026,Keisuke Hara,2009,2018,5,Japanese,False,,False,,2009.0,True,False,
A5008984844,Seishirou Ibaraki,2010,2021,3,Japanese,False,,False,,2010.0,True,True,Japanese
A5046439953,Yuuki Tokunaga,2000,2026,78,Japanese,False,,True,2002.0,2004.0,True,True,Japanese
A5101592286,Rahmi Rahmi,2015,2025,8,Japanese,True,2020.0,True,2015.0,2019.0,True,True,Islamic
A5012002493,Shunsuke Inenaga,2001,2026,363,Japanese,True,2004.0,True,2001.0,2002.0,True,True,Japanese
A5015320335,Masayuki Araki,2013,2016,4,Anglosphere ex-US,False,,False,,,False,False,
A5026150925,Yoshihiro Okawa,2002,2026,16,Japanese,False,,False,,2005.0,True,True,Japanese
A5042578984,Tomotake Sasaki,2008,2024,36,Japanese,False,,False,,2021.0,True,True,Japanese
A5060203734,Hitoshi Yanami,2001,2023,18,Japanese,False,,True,2007.0,2003.0,True,True,Sinic
A5061560652,Fang Yu,2012,2023,7,Japanese,False,,False,,2021.0,True,True,United States
A5056798581,Masaya Iwasawa,2009,2010,2,Japanese,False,,False,,,False,False,
A5014953895,Yusuke Fukusato,2008,2009,2,Japanese,False,,False,,,False,False,
A5040244392,Eri Sato-Shimokawara,2003,2026,58,Japanese,False,,True,2003.0,2015.0,True,True,Japanese
A5034936246,Sarika Jain,2007,2025,117,Hindu,False,,True,2008.0,2007.0,True,True,Hindu
A5020292023,Mohamed Hamada,2000,2025,66,Japanese,False,,False,,2000.0,True,True,Japanese
A5100739388,K. Watanabe,2005,2024,3,Japanese,False,,False,,,False,True,Japanese
A5090729031,Mitchell Peabody,2004,2011,5,United States,False,,False,,2011.0,True,False,
A5063296546,Michael Eagle,2009,2020,37,United States,False,,True,2011.0,2009.0,True,True,
A5051380334,Mike Cattolico,2001,2006,9,United States,False,,True,2001.0,2001.0,True,False,
A5101940774,Yiwen Wang,2006,2023,3,United States,False,,False,,2021.0,True,True,Sinic
A5004168101,António R. C. Paiva,2006,2023,20,United States,False,,True,2008.0,2007.0,True,True,United States
A5055666788,Jake Harwood,2000,2026,6,United States,False,,False,,2000.0,True,True,United States
A5102963623,Yuan An,2004,2025,68,Anglosphere ex-US,True,2007.0,True,2004.0,2007.0,True,True,United States
A5041658173,Judson D. Ryckman,2012,2025,8,United States,False,,True,2012.0,2022.0,True,True,United States
A5037907010,Robert E. Marvel,2012,2019,3,United States,False,,True,2012.0,,False,False,
A5010017476,Kent A. Hallman,2013,2020,6,United States,False,,False,,,False,True,
A5000177760,Sharon M. Weiss,2012,2024,9,United States,False,,False,,2012.0,True,True,
A5052789513,Liangzhao Zeng,2001,2022,23,Anglosphere ex-US,True,2003.0,True,2001.0,2007.0,True,True,
A5087352349,David Flaxer,2002,2006,4,United States,False,,True,2002.0,2003.0,True,False,
A5103201029,Henry Chang,2002,2018,17,United States,False,,True,2002.0,2003.0,True,False,
A5032455098,Hanzhong Liu,2013,2025,8,Sinic,False,,True,2013.0,,False,True,Sinic
A5091830652,Hadi Jamali‐Rad,2014,2026,27,Continental Europe,False,,True,2014.0,2015.0,True,True,Continental Europe
A5019172720,Andrea Simonetto,2009,2026,71,Continental Europe,False,,True,2010.0,2013.0,True,True,Continental Europe
A5001706958,Xiaoli Ma,2002,2025,52,United States,False,,True,2002.0,2008.0,True,True,United States
A5089101522,Geert Leus,2002,2026,183,Continental Europe,True,2004.0,True,2004.0,2009.0,True,True,Continental Europe
A5054217176,Youngsung Kim,2016,2026,4,United States,False,,True,2016.0,2026.0,True,True,
A5012817105,Christopher Kerr,2016,2017,4,United States,False,,True,2016.0,2017.0,True,False,
A5109255961,G. Mergen,2004,2008,7,United States,True,2008.0,True,2004.0,2008.0,True,False,
A5080139812,Steve Spagnola,2011,2011,2,United States,False,,False,,,False,False,
A5001663845,Erel Joffe,2013,2020,4,United States,False,,True,2013.0,2020.0,True,True,
A5091909333,Phillip Reeder,2013,2025,5,United States,False,,True,2013.0,,False,True,United States
A5069247158,Jorge R Herskovic,2005,2015,11,United States,False,,True,2012.0,2008.0,True,False,
A5086954690,Allison B. McCoy,2012,2026,25,United States,False,,True,2012.0,,False,True,United States
A5075275684,Elmer V. Bernstam,2005,2026,46,United States,False,,True,2012.0,2009.0,True,True,United States
A5079183601,Jason W. Woodworth,2016,2019,5,United States,True,2018.0,True,2018.0,,False,False,
A5056812379,Mohsen Amini Salehi,2014,2025,15,United States,True,2018.0,True,2014.0,2018.0,True,True,United States
A5017433912,Zhiyong Shan,2007,2021,19,Sinic,False,,True,2012.0,2008.0,True,True,Sinic
